model_name,model_type,child_name,speaker,N,S,emp_bias,empirical,naive_predicted,accuracy
roberta-base-100M-3,mlm,Anne,child,356,1275,0.7429354353857764,0.3700145916644493,0.26350611293135884,0.7756862745098039
roberta-base-100M-3,mlm,Anne,mother,698,6140,0.7160569715280827,0.4790779611729773,0.5022618081345512,0.7654723127035831
roberta-base-100M-3,mlm,Aran,child,411,2004,0.6992041056835274,0.3973823070341225,0.35446822858384414,0.7614770459081837
roberta-base-100M-3,mlm,Aran,mother,1038,8432,0.7075453492603472,0.43334482775653266,0.46419333858541795,0.7721774193548387
roberta-base-100M-3,mlm,Becky,child,390,1564,0.7772557246918191,0.3600437372436338,0.267619330963695,0.8273657289002557
roberta-base-100M-3,mlm,Becky,mother,605,3754,0.7594253907306027,0.4152718335368789,0.3723313926917797,0.7735748534896111
roberta-base-100M-3,mlm,Carl,child,412,4041,0.6656723246990014,0.4766958658638324,0.5943699554899767,0.7512991833704529
roberta-base-100M-3,mlm,Carl,mother,512,3838,0.7025806165169932,0.45420384622128385,0.4724991688816805,0.7694111516414799
roberta-base-100M-3,mlm,Dominic,child,153,411,0.7873938638752712,0.2367692877119108,0.21040929481417361,0.7688564476885644
roberta-base-100M-3,mlm,Dominic,mother,540,4238,0.7132490788241224,0.4087843327292328,0.4785658716427248,0.7567248702218028
roberta-base-100M-3,mlm,Gail,child,354,1013,0.7813332877831871,0.26786416912044264,0.20150981832128884,0.805528134254689
roberta-base-100M-3,mlm,Gail,mother,865,3795,0.7488574138139807,0.3457119171402833,0.2780665408582445,0.783399209486166
roberta-base-100M-3,mlm,Joel,child,390,1221,0.7701171587171567,0.3055820348781679,0.22058710251837274,0.7862407862407862
roberta-base-100M-3,mlm,Joel,mother,800,3583,0.7617329938253451,0.3255166717782623,0.2784493850890757,0.7909572983533352
roberta-base-100M-3,mlm,John,child,354,1912,0.7074853590710828,0.4519624785458873,0.38578762972818065,0.7578451882845189
roberta-base-100M-3,mlm,John,mother,732,3849,0.7074141697545574,0.39095851275610594,0.3489662768708224,0.7778643803585347
roberta-base-100M-3,mlm,Liz,child,331,1459,0.7808594639311518,0.3980674408805303,0.29252034134163346,0.8163125428375599
roberta-base-100M-3,mlm,Liz,mother,611,3177,0.766898185727519,0.38088207261894697,0.3200860791322966,0.7887944601825622
roberta-base-100M-3,mlm,Nicole,child,261,770,0.7739383410903163,0.2924555583529725,0.21890068317584976,0.7935064935064935
roberta-base-100M-3,mlm,Nicole,mother,804,4353,0.7595833475179383,0.37993555168541077,0.32534758502687305,0.7879623248334482
roberta-base-100M-3,mlm,Ruth,child,223,806,0.779104953176339,0.2846309551490488,0.26239526091431814,0.7419354838709677
roberta-base-100M-3,mlm,Ruth,mother,692,4656,0.7406203706300878,0.4232871251876567,0.4027531924908924,0.7955326460481099
roberta-base-100M-3,mlm,Warren,child,433,2683,0.7067142847303892,0.3969898692611416,0.41808601897879155,0.772642564293701
roberta-base-100M-3,mlm,Warren,mother,838,6159,0.6977034672850706,0.39989745096967494,0.4468987097229123,0.7739892839746713
