model_name,model_type,child_name,speaker,N,S,emp_bias,empirical,naive_predicted,accuracy
roberta-base-100M-2,mlm,Anne,child,356,1275,0.7626428466239107,0.34247767973496224,0.25400244078989354,0.8023529411764706
roberta-base-100M-2,mlm,Anne,mother,698,6140,0.7303147718865038,0.47535973882112154,0.49261644978172364,0.8013029315960912
roberta-base-100M-2,mlm,Aran,child,411,2004,0.7096159802923018,0.385166044989029,0.34972885726579006,0.7754491017964071
roberta-base-100M-2,mlm,Aran,mother,1038,8432,0.7198198826118597,0.41836880207726745,0.4568233066259677,0.8096537001897534
roberta-base-100M-2,mlm,Becky,child,390,1564,0.7638572000859283,0.3690169965679656,0.2752221165689169,0.8286445012787724
roberta-base-100M-2,mlm,Becky,mother,605,3754,0.7586612278308311,0.4029957134912605,0.37285767342083675,0.8039424613745338
roberta-base-100M-2,mlm,Carl,child,412,4041,0.6635294657621027,0.4671408695238946,0.5954464052523608,0.7572383073496659
roberta-base-100M-2,mlm,Carl,mother,512,3838,0.7037580835221715,0.4481971851036579,0.4718281986949478,0.7970297029702971
roberta-base-100M-2,mlm,Dominic,child,153,411,0.8043940831622801,0.23134916751802773,0.2013743706404518,0.8223844282238443
roberta-base-100M-2,mlm,Dominic,mother,540,4238,0.7309618873124051,0.38289646885426987,0.46708032253287557,0.7862199150542709
roberta-base-100M-2,mlm,Gail,child,354,1013,0.7903978640814211,0.25250224713393526,0.19719341513178285,0.8272458045409674
roberta-base-100M-2,mlm,Gail,mother,865,3795,0.764854720411699,0.3326013412656467,0.26974693339846434,0.8208168642951251
roberta-base-100M-2,mlm,Joel,child,390,1221,0.7858656999461158,0.2913324755078065,0.21291902124423026,0.8083538083538083
roberta-base-100M-2,mlm,Joel,mother,800,3583,0.772238122870994,0.31491974738791684,0.2725676158493192,0.8163550097683505
roberta-base-100M-2,mlm,John,child,354,1912,0.6988517921814471,0.43655310837364114,0.3900138893073293,0.7693514644351465
roberta-base-100M-2,mlm,John,mother,732,3849,0.7187638708183539,0.37653263066785586,0.34356859897863506,0.8189140036373084
roberta-base-100M-2,mlm,Liz,child,331,1459,0.7880905367762144,0.3871676045248806,0.28772708634746713,0.8197395476353667
roberta-base-100M-2,mlm,Liz,mother,611,3177,0.7757643235437258,0.37426529282126275,0.31429452489868975,0.8092540132200189
roberta-base-100M-2,mlm,Nicole,child,261,770,0.7727440138363604,0.28308398650129957,0.21947094268531112,0.8
roberta-base-100M-2,mlm,Nicole,mother,804,4353,0.7629072940424865,0.37209380314184737,0.3232819764189574,0.8226510452561452
roberta-base-100M-2,mlm,Ruth,child,223,806,0.778965777202862,0.27273635487046455,0.26247673454460607,0.7568238213399504
roberta-base-100M-2,mlm,Ruth,mother,692,4656,0.7466113347873039,0.41406789819445805,0.39880509908801176,0.8262457044673539
roberta-base-100M-2,mlm,Warren,child,433,2683,0.7032792558211203,0.3920241445092163,0.41989655336991627,0.7860603801714499
roberta-base-100M-2,mlm,Warren,mother,838,6159,0.7021392242820641,0.3977623462266158,0.44453249067731065,0.8002922552362397
