model_name,model_type,child_name,speaker,N,S,emp_bias,empirical,naive_predicted,accuracy
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Anne,child,356,1275,0.9420649851634709,0.14421247317551433,0.10667503315987562,0.5270588235294118
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Anne,mother,698,6140,0.915817748374731,0.3167663767308305,0.2669144155385034,0.3728013029315961
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Aran,child,411,2004,0.9052973314859557,0.24017962051283337,0.19100902382081217,0.4720558882235529
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Aran,mother,1038,8432,0.8954357972995582,0.30181570737107444,0.2759639302401395,0.4082068311195446
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Becky,child,390,1564,0.9603924413051177,0.11343805670046378,0.08852370832745877,0.6687979539641944
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Becky,mother,605,3754,0.9359284602840566,0.21086848262363667,0.17214716499782773,0.5047948854555141
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Carl,child,412,4041,0.9596452103517767,0.18711946453244532,0.1883407082322145,0.40188072259341745
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Carl,mother,512,3838,0.9455481732116657,0.212235191738067,0.1830399662349705,0.477853048462741
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Dominic,child,153,411,0.9669391646454591,0.057099218516671275,0.059731711945024045,0.7883211678832117
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Dominic,mother,540,4238,0.9342035747203065,0.20323902244246864,0.2143519605918439,0.43275129778197263
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Gail,child,354,1013,0.9627680716080464,0.07305101157182982,0.06283851416640025,0.6258637709772952
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Gail,mother,865,3795,0.9343575322449,0.1570396779073163,0.12518887669421058,0.4935441370223979
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Joel,child,390,1221,0.9607855963916881,0.0843533471146387,0.0701836778999317,0.5962325962325963
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Joel,mother,800,3583,0.9371116990873122,0.1544892923752312,0.1248458327088557,0.549818587775607
babylm-baseline-10m-gpt-bert-masked-focus,mlm,John,child,354,1912,0.967234426840828,0.12445225931385555,0.10111099909430603,0.4973849372384937
babylm-baseline-10m-gpt-bert-masked-focus,mlm,John,mother,732,3849,0.935985982556572,0.18305248484662792,0.14658129777899262,0.43907508443751625
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Liz,child,331,1459,0.9663978622605881,0.1135172489284011,0.08691563286692634,0.6079506511309116
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Liz,mother,611,3177,0.9424672316560287,0.17211021799195264,0.13768365672889848,0.5212464589235127
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Nicole,child,261,770,0.9705238403660678,0.06093220893672491,0.05604687921264689,0.7285714285714285
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Nicole,mother,804,4353,0.9385966321439645,0.18856060291258997,0.14447791798438103,0.5099931082012406
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Ruth,child,223,806,0.962758907754557,0.08374550861481864,0.08250190943383225,0.5397022332506204
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Ruth,mother,692,4656,0.9373713459828699,0.21674320089748184,0.1784310581723828,0.5040807560137457
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Warren,child,433,2683,0.9642124173971214,0.13848403572893853,0.11848803861043959,0.5169586284010436
babylm-baseline-10m-gpt-bert-masked-focus,mlm,Warren,mother,838,6159,0.9282980908512263,0.22684025081237616,0.20542739425554588,0.4099691508361747
