model_name,model_type,child_name,speaker,N,S,emp_bias,empirical,naive_predicted,accuracy
babyllama-100m-2024,ar,Anne,child,356,1275,0.7903686817920587,0.3133303512092105,0.23895166994619974,0.9035294117647059
babyllama-100m-2024,ar,Anne,mother,698,6140,0.8031554075586627,0.4198612143573468,0.42967278781705315,0.9255700325732898
babyllama-100m-2024,ar,Aran,child,411,2004,0.7279115109040847,0.3548165111482934,0.34069403416894145,0.8662674650698603
babyllama-100m-2024,ar,Aran,mother,1038,8432,0.7713748326485658,0.380933733344703,0.41976337701657185,0.9097485768500949
babyllama-100m-2024,ar,Becky,child,390,1564,0.7861691871952782,0.33191099880377106,0.26227563798413817,0.8957800511508951
babyllama-100m-2024,ar,Becky,mother,605,3754,0.805196420901545,0.35228827162012943,0.33675015074788217,0.933404368673415
babyllama-100m-2024,ar,Carl,child,412,4041,0.728078985122641,0.4353951543919221,0.5554435112884862,0.8804751299183371
babyllama-100m-2024,ar,Carl,mother,512,3838,0.7623580623738174,0.39956639006225686,0.4320851244148767,0.914538822303283
babyllama-100m-2024,ar,Dominic,child,153,411,0.8069125786227749,0.19114916927308112,0.19997244190227417,0.8613138686131386
babyllama-100m-2024,ar,Dominic,mother,540,4238,0.770581320463843,0.3298885145643241,0.4369446936138309,0.9039641340254837
babyllama-100m-2024,ar,Gail,child,354,1013,0.8081341006639248,0.24823615147684852,0.18818810734392988,0.9081934846989141
babyllama-100m-2024,ar,Gail,mother,865,3795,0.8073354704375919,0.28935095988962695,0.2441739454708183,0.9201581027667984
babyllama-100m-2024,ar,Joel,child,390,1221,0.8323697384009192,0.25057174690459894,0.18658477921659958,0.9148239148239148
babyllama-100m-2024,ar,Joel,mother,800,3583,0.8027438005010922,0.26582850531256946,0.2536557673175572,0.926318727323472
babyllama-100m-2024,ar,John,child,354,1912,0.7386540265936907,0.39603512817738135,0.368692098882803,0.875
babyllama-100m-2024,ar,John,mother,732,3849,0.7705631230717922,0.34928573181842787,0.31428346325016815,0.919459599896077
babyllama-100m-2024,ar,Liz,child,331,1459,0.7956181080671559,0.3552843841745801,0.28255242548203846,0.9136394790952708
babyllama-100m-2024,ar,Liz,mother,611,3177,0.8059727893497161,0.3253121225864136,0.29252507471017386,0.9184765502045955
babyllama-100m-2024,ar,Nicole,child,261,770,0.7792161605001436,0.2886069074342645,0.21634058729142266,0.8974025974025974
babyllama-100m-2024,ar,Nicole,mother,804,4353,0.7963333648214898,0.32574789463843284,0.3004722593002617,0.9154606018837583
babyllama-100m-2024,ar,Ruth,child,223,806,0.7639803751065815,0.28620412803717526,0.2709293703925493,0.8300248138957816
babyllama-100m-2024,ar,Ruth,mother,692,4656,0.7671299592755204,0.3777315171783525,0.38429636211436635,0.9173109965635738
babyllama-100m-2024,ar,Warren,child,433,2683,0.7427941820760455,0.381912471097711,0.39678303316358743,0.8710398807305255
babyllama-100m-2024,ar,Warren,mother,838,6159,0.7681513623512712,0.347851995895474,0.4013422367379018,0.9193050819938302
