model_name,model_type,child_name,speaker,N,S,emp_bias,empirical,naive_predicted,accuracy
ltgbert-10m-2024,mlm,Anne,child,356,1275,0.8331053721299466,0.273774612064757,0.21140876721277096,0.5811764705882353
ltgbert-10m-2024,mlm,Anne,mother,698,6140,0.7874110909229962,0.41273909796328034,0.4454196827392262,0.5003257328990228
ltgbert-10m-2024,mlm,Aran,child,411,2004,0.7403161219582922,0.330419540508521,0.33403504622733665,0.5798403193612774
ltgbert-10m-2024,mlm,Aran,mother,1038,8432,0.7574996269496636,0.3708146512124556,0.4307675568464257,0.5708017077798861
ltgbert-10m-2024,mlm,Becky,child,390,1564,0.7981808570309527,0.31617684609753716,0.254696239516071,0.7071611253196931
ltgbert-10m-2024,mlm,Becky,mother,605,3754,0.7974894951325819,0.35760040751657257,0.3433324903817771,0.6121470431539691
ltgbert-10m-2024,mlm,Carl,child,412,4041,0.7334852102758648,0.39680772819976556,0.5513264374522259,0.5642167780252413
ltgbert-10m-2024,mlm,Carl,mother,512,3838,0.7807456276244439,0.38249019463143186,0.41679123567606463,0.5883272537780094
ltgbert-10m-2024,mlm,Dominic,child,153,411,0.7669394304642828,0.21358805736433656,0.22034354183860383,0.7664233576642335
ltgbert-10m-2024,mlm,Dominic,mother,540,4238,0.7611511830305293,0.3062325379845374,0.44470933415971947,0.5766871165644172
ltgbert-10m-2024,mlm,Gail,child,354,1013,0.8059821462134059,0.22115449856643274,0.1893215922613611,0.6949654491609082
ltgbert-10m-2024,mlm,Gail,mother,865,3795,0.7767177337955582,0.3055893754065746,0.2631325925556807,0.6134387351778656
ltgbert-10m-2024,mlm,Joel,child,390,1221,0.812493359189033,0.24685902611307328,0.19855751400658886,0.6535626535626535
ltgbert-10m-2024,mlm,Joel,mother,800,3583,0.7997789911631872,0.2746030802154894,0.25561969605915374,0.6408037957019258
ltgbert-10m-2024,mlm,John,child,354,1912,0.8136651722689253,0.3095494188763869,0.314070992631177,0.5444560669456067
ltgbert-10m-2024,mlm,John,mother,732,3849,0.8004032254982238,0.31349224611604704,0.29355389576395385,0.522733177448688
ltgbert-10m-2024,mlm,Liz,child,331,1459,0.8348032219413014,0.31087222454086133,0.2523022618217933,0.6312542837559972
ltgbert-10m-2024,mlm,Liz,mother,611,3177,0.8069028345964924,0.32385166397836446,0.2918018828772131,0.6241737488196412
ltgbert-10m-2024,mlm,Nicole,child,261,770,0.8093903505782933,0.2513457584084416,0.20038682362510798,0.7428571428571429
ltgbert-10m-2024,mlm,Nicole,mother,804,4353,0.8119866980130839,0.31467924907683864,0.288418080922326,0.596829772570641
ltgbert-10m-2024,mlm,Ruth,child,223,806,0.8184092304273822,0.23853805195805652,0.23702809476753853,0.5955334987593052
ltgbert-10m-2024,mlm,Ruth,mother,692,4656,0.7982036643421289,0.36477453283303807,0.3591815146844868,0.6020189003436426
ltgbert-10m-2024,mlm,Warren,child,433,2683,0.7408275069507759,0.33509254431168595,0.39805615523967963,0.6127469250838613
ltgbert-10m-2024,mlm,Warren,mother,838,6159,0.7596261461152186,0.340468506355187,0.4078220398149379,0.5504140282513394
