model_name,model_type,child_name,speaker,N,S,emp_bias,empirical,naive_predicted,accuracy
babylm-baseline-10m-gpt-bert-causal-focus,ar,Anne,child,356,1275,0.7851118440790131,0.32535723004256145,0.24196419769749072,0.8815686274509804
babylm-baseline-10m-gpt-bert-causal-focus,ar,Anne,mother,698,6140,0.7994712747718367,0.42957228650916257,0.4334754072694936,0.9074918566775244
babylm-baseline-10m-gpt-bert-causal-focus,ar,Aran,child,411,2004,0.7200313683077136,0.36186390599243423,0.3446980832322874,0.8368263473053892
babylm-baseline-10m-gpt-bert-causal-focus,ar,Aran,mother,1038,8432,0.7657785237496849,0.3838711416521985,0.42429860263406494,0.8863851992409867
babylm-baseline-10m-gpt-bert-causal-focus,ar,Becky,child,390,1564,0.7693597741416093,0.3525827743344006,0.27216088609507966,0.8670076726342711
babylm-baseline-10m-gpt-bert-causal-focus,ar,Becky,mother,605,3754,0.7949672363144947,0.36505733637170745,0.3454318715685741,0.9171550346297282
babylm-baseline-10m-gpt-bert-causal-focus,ar,Carl,child,412,4041,0.7068242900757111,0.4565791822606386,0.5704231973486282,0.8577084879980202
babylm-baseline-10m-gpt-bert-causal-focus,ar,Carl,mother,512,3838,0.7580556741282036,0.4031675258500327,0.4354549983963423,0.9038561750911933
babylm-baseline-10m-gpt-bert-causal-focus,ar,Dominic,child,153,411,0.7917597565986174,0.20528135897785468,0.20815867509148617,0.8491484184914841
babylm-baseline-10m-gpt-bert-causal-focus,ar,Dominic,mother,540,4238,0.7662148038811606,0.36009077235736187,0.4405882248650186,0.8855592260500236
babylm-baseline-10m-gpt-bert-causal-focus,ar,Gail,child,354,1013,0.7879001504405292,0.2762295051892509,0.1984015666603069,0.8845014807502468
babylm-baseline-10m-gpt-bert-causal-focus,ar,Gail,mother,865,3795,0.8016785555463523,0.3065630985884237,0.24789231487653968,0.8869565217391304
babylm-baseline-10m-gpt-bert-causal-focus,ar,Joel,child,390,1221,0.816564859521186,0.2687353527440515,0.1961964277536933,0.8935298935298935
babylm-baseline-10m-gpt-bert-causal-focus,ar,Joel,mother,800,3583,0.7986899528969634,0.27870113842801814,0.25633401956297946,0.9025955902874686
babylm-baseline-10m-gpt-bert-causal-focus,ar,John,child,354,1912,0.7362759555099467,0.39130339979597334,0.37010174246340577,0.8713389121338913
babylm-baseline-10m-gpt-bert-causal-focus,ar,John,mother,732,3849,0.7726536062072807,0.3558264761228316,0.3129294696450208,0.9056897895557288
babylm-baseline-10m-gpt-bert-causal-focus,ar,Liz,child,331,1459,0.7835466050792086,0.3766028091483694,0.29075909022150037,0.8725154215215901
babylm-baseline-10m-gpt-bert-causal-focus,ar,Liz,mother,611,3177,0.8024662644169133,0.3348032475028433,0.29522207700698194,0.8961284230406044
babylm-baseline-10m-gpt-bert-causal-focus,ar,Nicole,child,261,770,0.7614444591693558,0.3092878819425761,0.22470406177101968,0.8493506493506493
babylm-baseline-10m-gpt-bert-causal-focus,ar,Nicole,mother,804,4353,0.7855047414620479,0.34632727914698447,0.30828193923510566,0.8945554789800138
babylm-baseline-10m-gpt-bert-causal-focus,ar,Ruth,child,223,806,0.7458206961973144,0.30400475061657073,0.2803568503402279,0.8076923076923077
babylm-baseline-10m-gpt-bert-causal-focus,ar,Ruth,mother,692,4656,0.7543642868942503,0.39548026058176217,0.3935056238627885,0.8872422680412371
babylm-baseline-10m-gpt-bert-causal-focus,ar,Warren,child,433,2683,0.7399488037962881,0.38181064481774424,0.398620654931734,0.8632128214685054
babylm-baseline-10m-gpt-bert-causal-focus,ar,Warren,mother,838,6159,0.7728883682802195,0.34764272238262567,0.3976154741344678,0.9004708556583861
