model_name,model_type,child_name,speaker,N,S,emp_bias,empirical,naive_predicted,accuracy
roberta-base-1B-2,mlm,Anne,child,356,1275,0.7500689418336395,0.3535818373588994,0.26017535009970466,0.788235294117647
roberta-base-1B-2,mlm,Anne,mother,698,6140,0.7227488823750597,0.4811867649257175,0.4978326610082215,0.8053745928338762
roberta-base-1B-2,mlm,Aran,child,411,2004,0.6930540405630738,0.40225219588799904,0.35713480388897606,0.7784431137724551
roberta-base-1B-2,mlm,Aran,mother,1038,8432,0.7180442667397547,0.42988781390959735,0.4579219347045052,0.81676944971537
roberta-base-1B-2,mlm,Becky,child,390,1564,0.7630783373020693,0.3715932002504276,0.2756486565243359,0.8337595907928389
roberta-base-1B-2,mlm,Becky,mother,605,3754,0.7543820355886792,0.4091519783627772,0.3757664204457564,0.8124667021843367
roberta-base-1B-2,mlm,Carl,child,412,4041,0.6622557913533681,0.4801569707091381,0.5960785673738682,0.7715911902994308
roberta-base-1B-2,mlm,Carl,mother,512,3838,0.7023351130094854,0.46076405544656374,0.4726384743275191,0.8092756644085461
roberta-base-1B-2,mlm,Dominic,child,153,411,0.8031241323708233,0.2244708841491664,0.20207494058908937,0.8199513381995134
roberta-base-1B-2,mlm,Dominic,mother,540,4238,0.7192329331865934,0.3960512812167284,0.47481477270636907,0.7878716375648891
roberta-base-1B-2,mlm,Gail,child,354,1013,0.7884362249835015,0.2645076525543885,0.19814348119364003,0.8302073050345509
roberta-base-1B-2,mlm,Gail,mother,865,3795,0.7520729899606508,0.3448110768303064,0.2764479697858686,0.8047430830039526
roberta-base-1B-2,mlm,Joel,child,390,1221,0.7797341685884228,0.2975980746272862,0.21597432103444297,0.8050778050778051
roberta-base-1B-2,mlm,Joel,mother,800,3583,0.7614421081061664,0.31837190348611577,0.27860789268915476,0.8104939994418086
roberta-base-1B-2,mlm,John,child,354,1912,0.7072283905494026,0.4436950228389686,0.3859165130096128,0.7740585774058577
roberta-base-1B-2,mlm,John,mother,732,3849,0.7046069705011972,0.38942334195690476,0.35024846739030185,0.8225513120290985
roberta-base-1B-2,mlm,Liz,child,331,1459,0.7835904062162141,0.3834478794756129,0.29073018691467595,0.8389307745030843
roberta-base-1B-2,mlm,Liz,mother,611,3177,0.7674811885337345,0.3705628207552348,0.3197131470935578,0.812401636764243
roberta-base-1B-2,mlm,Nicole,child,261,770,0.757140681741301,0.3033675555297957,0.2266216374749996,0.7922077922077922
roberta-base-1B-2,mlm,Nicole,mother,804,4353,0.7519237068674282,0.38086151693409165,0.3299757918960307,0.8196645991270388
roberta-base-1B-2,mlm,Ruth,child,223,806,0.7658616719096326,0.2929331393652389,0.26990242100805256,0.749379652605459
roberta-base-1B-2,mlm,Ruth,mother,692,4656,0.7367934699878942,0.4260615805688501,0.40520947673100305,0.8303264604810997
roberta-base-1B-2,mlm,Warren,child,433,2683,0.7108572914789034,0.39835315460563114,0.4158535992550533,0.7804696235557212
roberta-base-1B-2,mlm,Warren,mother,838,6159,0.6964497869988672,0.40465060553429233,0.4475561362484884,0.8197759376522162
