model_name,model_type,child_name,speaker,N,S,emp_bias,empirical,naive_predicted,accuracy
babylm-baseline-100m-gpt2,ar,Anne,child,356,1275,0.7032525967424391,0.3826411938870204,0.27990354011036783,0.72
babylm-baseline-100m-gpt2,ar,Anne,mother,698,6140,0.6749625737192206,0.5290651685792266,0.525883859286733,0.6651465798045603
babylm-baseline-100m-gpt2,ar,Aran,child,411,2004,0.7248632927431824,0.3929059273314824,0.3422634022121274,0.658183632734531
babylm-baseline-100m-gpt2,ar,Aran,mother,1038,8432,0.6826102097260361,0.46650853397464115,0.4776046518452675,0.6617647058823529
babylm-baseline-100m-gpt2,ar,Becky,child,390,1564,0.7391611661975724,0.37860154777280713,0.28795848264991825,0.7429667519181585
babylm-baseline-100m-gpt2,ar,Becky,mother,605,3754,0.7036571067042376,0.4454684126670562,0.4055991768312184,0.717101758124667
babylm-baseline-100m-gpt2,ar,Carl,child,412,4041,0.6956277977473488,0.4759727098121402,0.5775751856841903,0.6500866122246969
babylm-baseline-100m-gpt2,ar,Carl,mother,512,3838,0.6828732430954995,0.4687038528313927,0.48304378305857365,0.7037519541427827
babylm-baseline-100m-gpt2,ar,Dominic,child,153,411,0.7941777771926318,0.22359845030348163,0.20689175963375364,0.8467153284671532
babylm-baseline-100m-gpt2,ar,Dominic,mother,540,4238,0.6898997735685599,0.4256864852879631,0.4919977513087035,0.6934874941009911
babylm-baseline-100m-gpt2,ar,Gail,child,354,1013,0.7423043100954562,0.30029616163503586,0.21806100956956534,0.7235932872655478
babylm-baseline-100m-gpt2,ar,Gail,mother,865,3795,0.695860986345877,0.3834194739326561,0.3011156728460777,0.7217391304347827
babylm-baseline-100m-gpt2,ar,Joel,child,390,1221,0.7382569442429936,0.3157378898704924,0.2343896441877418,0.7682227682227682
babylm-baseline-100m-gpt2,ar,Joel,mother,800,3583,0.706560835698494,0.3626357455705061,0.30460508325623137,0.7370918224951158
babylm-baseline-100m-gpt2,ar,John,child,354,1912,0.7021900821031914,0.4455524779228454,0.3884050342618264,0.7055439330543933
babylm-baseline-100m-gpt2,ar,John,mother,732,3849,0.6808201201916511,0.41901827587392826,0.36029902302395755,0.6760197453884126
babylm-baseline-100m-gpt2,ar,Liz,child,331,1459,0.717967633392476,0.43509649330128464,0.3275597787945042,0.726525017135024
babylm-baseline-100m-gpt2,ar,Liz,mother,611,3177,0.7070395874558908,0.4243160091742294,0.35291709836993657,0.7214353163361662
babylm-baseline-100m-gpt2,ar,Nicole,child,261,770,0.7560959270963369,0.29626258567906183,0.22708096091470426,0.7545454545454545
babylm-baseline-100m-gpt2,ar,Nicole,mother,804,4353,0.7084385445541423,0.42828815728670944,0.35297402056109667,0.6889501493223065
babylm-baseline-100m-gpt2,ar,Ruth,child,223,806,0.7367518042585646,0.3172155085273559,0.284746147117439,0.7022332506203474
babylm-baseline-100m-gpt2,ar,Ruth,mother,692,4656,0.6958425201123886,0.46695453004804083,0.42846142108897667,0.6900773195876289
babylm-baseline-100m-gpt2,ar,Warren,child,433,2683,0.6917420907047183,0.427287873839957,0.4257142277351711,0.7171077152441298
babylm-baseline-100m-gpt2,ar,Warren,mother,838,6159,0.673750542058488,0.44233028582608974,0.4586169497332117,0.648319532391622
