model_name,model_type,child_name,speaker,N,S,emp_bias,empirical,naive_predicted,accuracy
BabyBERTa-1,mlm,Anne,child,356,1275,0.9964131458329986,0.011152225471267124,0.010865198072344616,0.5262745098039215
BabyBERTa-1,mlm,Anne,mother,698,6140,0.9969529384067864,0.024549768231220494,0.02131258459906003,0.36938110749185665
BabyBERTa-1,mlm,Aran,child,411,2004,0.9962649125663361,0.016256909568525615,0.015240677022970382,0.468562874251497
BabyBERTa-1,mlm,Aran,mother,1038,8432,0.9966041795924176,0.02418656013029276,0.020935661503551955,0.40417457305502846
BabyBERTa-1,mlm,Becky,child,390,1564,0.9963065115200149,0.0132034358706576,0.012459024898634251,0.6687979539641944
BabyBERTa-1,mlm,Becky,mother,605,3754,0.9966915985642255,0.018514066540554684,0.016762404289865213,0.5018646776771444
BabyBERTa-1,mlm,Carl,child,412,4041,0.9957733109157247,0.03425306420429223,0.03266653445634419,0.39915862410294484
BabyBERTa-1,mlm,Carl,mother,512,3838,0.9967192172593868,0.022031544249497173,0.020161583703791626,0.4747264200104221
BabyBERTa-1,mlm,Dominic,child,153,411,0.9968128320264011,0.006731497801452615,0.007386240149712462,0.7883211678832117
BabyBERTa-1,mlm,Dominic,mother,540,4238,0.9970039891000421,0.020245218016681298,0.01935019608526604,0.4285040113260972
BabyBERTa-1,mlm,Gail,child,354,1013,0.9965011367057769,0.008336623453290665,0.008407212732343116,0.6258637709772952
BabyBERTa-1,mlm,Gail,mother,865,3795,0.9970673287207052,0.011277114881067937,0.010475788903261948,0.4901185770750988
BabyBERTa-1,mlm,Joel,child,390,1221,0.9965973674537627,0.008979053805259662,0.008960956899134887,0.597051597051597
BabyBERTa-1,mlm,Joel,mother,800,3583,0.9971931078278873,0.010824597223658979,0.010341296246936424,0.5467485347474184
BabyBERTa-1,mlm,John,child,354,1912,0.9966275724851342,0.01637980014752159,0.015531601696676025,0.4973849372384937
BabyBERTa-1,mlm,John,mother,732,3849,0.9972010314162463,0.013118267655491785,0.012148678832815044,0.43673681475707976
BabyBERTa-1,mlm,Liz,child,331,1459,0.9963580336520442,0.014603837576779043,0.013665854171078582,0.6079506511309116
BabyBERTa-1,mlm,Liz,mother,611,3177,0.9969646370117559,0.014033116335126545,0.013096322009593122,0.5184135977337111
BabyBERTa-1,mlm,Nicole,child,261,770,0.9963847469283205,0.009047347836744421,0.009066413223096153,0.7285714285714285
BabyBERTa-1,mlm,Nicole,mother,804,4353,0.9970371838610358,0.014505152700465505,0.013043610694950449,0.5056283023202389
BabyBERTa-1,mlm,Ruth,child,223,806,0.99687615824401,0.00927145705830547,0.009846921018759265,0.5397022332506204
BabyBERTa-1,mlm,Ruth,mother,692,4656,0.9974145635243944,0.015671142872005994,0.014410873610887207,0.501073883161512
BabyBERTa-1,mlm,Warren,child,433,2683,0.9962111384320013,0.020449187065142864,0.019387268993154485,0.5173313455087588
BabyBERTa-1,mlm,Warren,mother,838,6159,0.9968990551664041,0.02021045659301364,0.018038979408528198,0.4070465984737782
