model_name,model_type,child_name,speaker,N,S,emp_bias,empirical,naive_predicted,accuracy
roberta-med-small-1M-2,mlm,Anne,child,356,1275,0.701143053200228,0.4004620379839677,0.2806785941626429,0.5866666666666667
roberta-med-small-1M-2,mlm,Anne,mother,698,6140,0.6796135536629897,0.5301514904362462,0.5235058441604755,0.5552117263843648
roberta-med-small-1M-2,mlm,Aran,child,411,2004,0.6713097895787418,0.4094473307111721,0.3657959774741296,0.5658682634730539
roberta-med-small-1M-2,mlm,Aran,mother,1038,8432,0.6603102994964553,0.47072960065399416,0.48792195119769993,0.5600094876660342
roberta-med-small-1M-2,mlm,Becky,child,390,1564,0.6973109051443347,0.42157740029470575,0.30607058228813505,0.6048593350383632
roberta-med-small-1M-2,mlm,Becky,mother,605,3754,0.6819084173237113,0.46151531551984165,0.41596769913362297,0.5855087906233352
roberta-med-small-1M-2,mlm,Carl,child,412,4041,0.6559480889480895,0.48961402236230506,0.599125818086509,0.5206632021776788
roberta-med-small-1M-2,mlm,Carl,mother,512,3838,0.6661319011047571,0.47291840670440144,0.49101932047871616,0.5797290255341324
roberta-med-small-1M-2,mlm,Dominic,child,153,411,0.6905952201094055,0.2912448571565078,0.24948321578008043,0.5523114355231143
roberta-med-small-1M-2,mlm,Dominic,mother,540,4238,0.6673988174533273,0.432789720202487,0.503215656192613,0.6113732892873998
roberta-med-small-1M-2,mlm,Gail,child,354,1013,0.7039223718058888,0.31470011434551626,0.23140383776720477,0.6011846001974334
roberta-med-small-1M-2,mlm,Gail,mother,865,3795,0.690049157685364,0.39218472926629955,0.3032505766297244,0.6021080368906456
roberta-med-small-1M-2,mlm,Joel,child,390,1221,0.7082764664609008,0.34143376017988153,0.24545265131355862,0.61998361998362
roberta-med-small-1M-2,mlm,Joel,mother,800,3583,0.6829816689689817,0.36478788712802795,0.3135624538970814,0.590845660061401
roberta-med-small-1M-2,mlm,John,child,354,1912,0.6803003359426987,0.4613743126297786,0.39838722327136195,0.5794979079497908
roberta-med-small-1M-2,mlm,John,mother,732,3849,0.6834543817053164,0.4307314255451633,0.35925629097606154,0.5733956871914783
roberta-med-small-1M-2,mlm,Liz,child,331,1459,0.706936019348049,0.4580116570600785,0.332584326769948,0.6148046607265251
roberta-med-small-1M-2,mlm,Liz,mother,611,3177,0.6985903476776002,0.4327861782312325,0.35674189006372975,0.6128423040604344
roberta-med-small-1M-2,mlm,Nicole,child,261,770,0.7182752109767845,0.330571308279,0.24215591037118386,0.6142857142857143
roberta-med-small-1M-2,mlm,Nicole,mother,804,4353,0.6806415284128472,0.42920694122099246,0.3649770198412406,0.5869515276820584
roberta-med-small-1M-2,mlm,Ruth,child,223,806,0.7246852046746276,0.3075584242847144,0.29027051940319176,0.5942928039702233
roberta-med-small-1M-2,mlm,Ruth,mother,692,4656,0.6710904004801799,0.47898185092918094,0.44000430996447737,0.5807560137457045
roberta-med-small-1M-2,mlm,Warren,child,433,2683,0.6524928059045713,0.45574524758974766,0.44260401468738864,0.5903838986209468
roberta-med-small-1M-2,mlm,Warren,mother,838,6159,0.6530313746344668,0.4417643791932547,0.4673696601199416,0.5525247605130703
