model_name,model_type,child_name,speaker,N,S,emp_bias,empirical,naive_predicted,accuracy
babylm-baseline-10m-gpt-bert-mixed,ar,Anne,child,356,1275,0.773064381532404,0.33145704203313225,0.24858403923997732,0.876078431372549
babylm-baseline-10m-gpt-bert-mixed,ar,Anne,mother,698,6140,0.7947880098346521,0.4424854554146307,0.4382039989184667,0.8956026058631922
babylm-baseline-10m-gpt-bert-mixed,ar,Aran,child,411,2004,0.7236248361996753,0.3682216284649844,0.34289359941294867,0.8423153692614771
babylm-baseline-10m-gpt-bert-mixed,ar,Aran,mother,1038,8432,0.7619639225404853,0.3980496556325633,0.42731439972817836,0.8827087286527514
babylm-baseline-10m-gpt-bert-mixed,ar,Becky,child,390,1564,0.7582286110265828,0.36393038021075635,0.2782673528206232,0.8529411764705882
babylm-baseline-10m-gpt-bert-mixed,ar,Becky,mother,605,3754,0.7855101583066038,0.3769890302734214,0.3530699964952714,0.906766116142781
babylm-baseline-10m-gpt-bert-mixed,ar,Carl,child,412,4041,0.7114635386170899,0.4479449855230365,0.5673132962833831,0.856223707003217
babylm-baseline-10m-gpt-bert-mixed,ar,Carl,mother,512,3838,0.7489963232315584,0.42231773128271155,0.4423032668839599,0.8871808233454924
babylm-baseline-10m-gpt-bert-mixed,ar,Dominic,child,153,411,0.7749621481274376,0.21341884228969155,0.21656438296614572,0.8272506082725061
babylm-baseline-10m-gpt-bert-mixed,ar,Dominic,mother,540,4238,0.7568769583168465,0.37380779909679024,0.4481026358961515,0.8798961774421897
babylm-baseline-10m-gpt-bert-mixed,ar,Gail,child,354,1013,0.7914294101159185,0.2650283774225678,0.19669022867157193,0.8805528134254689
babylm-baseline-10m-gpt-bert-mixed,ar,Gail,mother,865,3795,0.7940252190368589,0.31313038433704204,0.25276353145506447,0.88300395256917
babylm-baseline-10m-gpt-bert-mixed,ar,Joel,child,390,1221,0.7989544244173626,0.27674794910848993,0.20608774016642023,0.877968877968878
babylm-baseline-10m-gpt-bert-mixed,ar,Joel,mother,800,3583,0.7838057158222339,0.2983798191775825,0.2657265898050735,0.892827239743232
babylm-baseline-10m-gpt-bert-mixed,ar,John,child,354,1912,0.729175258555917,0.4160977946734989,0.37420492393514965,0.8661087866108786
babylm-baseline-10m-gpt-bert-mixed,ar,John,mother,732,3849,0.7623374807895537,0.36597604323255195,0.3194747005216318,0.9012730579371265
babylm-baseline-10m-gpt-bert-mixed,ar,Liz,child,331,1459,0.7759360419131806,0.3878338382393162,0.29568706115793847,0.8718300205620287
babylm-baseline-10m-gpt-bert-mixed,ar,Liz,mother,611,3177,0.7861542220839765,0.35758297205832656,0.3071721232220942,0.8870003147623544
babylm-baseline-10m-gpt-bert-mixed,ar,Nicole,child,261,770,0.7569833806867905,0.3104426963365873,0.2266909479100385,0.8506493506493507
babylm-baseline-10m-gpt-bert-mixed,ar,Nicole,mother,804,4353,0.7802618200619924,0.3535975936592814,0.3119149473762628,0.8911095796002757
babylm-baseline-10m-gpt-bert-mixed,ar,Ruth,child,223,806,0.7562090627592924,0.2973605511700147,0.2750702714856486,0.8225806451612904
babylm-baseline-10m-gpt-bert-mixed,ar,Ruth,mother,692,4656,0.7499935503869141,0.4043655969368481,0.3965199014550811,0.8932560137457045
babylm-baseline-10m-gpt-bert-mixed,ar,Warren,child,433,2683,0.7276566734718293,0.3962165516952813,0.40624206020748094,0.8449496831904585
babylm-baseline-10m-gpt-bert-mixed,ar,Warren,mother,838,6159,0.7616134708976902,0.3642554672689618,0.4063372396696432,0.8947881149537262
