model_name,model_type,child_name,speaker,N,S,emp_bias,empirical,naive_predicted,accuracy
roberta-med-small-1M-1,mlm,Anne,child,356,1275,0.7465347247264256,0.3492098730566446,0.26184076843987375,0.5725490196078431
roberta-med-small-1M-1,mlm,Anne,mother,698,6140,0.6825422419003215,0.509433178377876,0.5219709591631032,0.5216612377850163
roberta-med-small-1M-1,mlm,Aran,child,411,2004,0.7347814296906034,0.36633630507994225,0.3370607665727113,0.5299401197604791
roberta-med-small-1M-1,mlm,Aran,mother,1038,8432,0.6803905210126632,0.44929361049109073,0.4787008855596774,0.5170777988614801
roberta-med-small-1M-1,mlm,Becky,child,390,1564,0.7647382825091179,0.35254687092377374,0.2747375863208719,0.670076726342711
roberta-med-small-1M-1,mlm,Becky,mother,605,3754,0.6992475792840864,0.43327939735401744,0.40781272550020403,0.5684603090037293
roberta-med-small-1M-1,mlm,Carl,child,412,4041,0.7425756053049886,0.4073171970113736,0.5441098707519667,0.5065577827270478
roberta-med-small-1M-1,mlm,Carl,mother,512,3838,0.6821972555568108,0.4433000066576075,0.4833829863353039,0.5518499218342887
roberta-med-small-1M-1,mlm,Dominic,child,153,411,0.7276338824350006,0.2470122267608414,0.23681611119541504,0.6934306569343066
roberta-med-small-1M-1,mlm,Dominic,mother,540,4238,0.6708228186737322,0.39077184222440897,0.5016137368361656,0.5568664464369986
roberta-med-small-1M-1,mlm,Gail,child,354,1013,0.7831734335774319,0.2617494668416088,0.20064869946616848,0.6189536031589339
roberta-med-small-1M-1,mlm,Gail,mother,865,3795,0.6938569183780529,0.3786275107355035,0.30186020696197824,0.5660079051383399
roberta-med-small-1M-1,mlm,Joel,child,390,1221,0.7538869618526296,0.3027755267799997,0.22789410104501473,0.6150696150696151
roberta-med-small-1M-1,mlm,Joel,mother,800,3583,0.674124826110661,0.3594019601946339,0.31660843501009045,0.576611777839799
roberta-med-small-1M-1,mlm,John,child,354,1912,0.7637536500461162,0.3707885438300651,0.35268508472971954,0.5706066945606695
roberta-med-small-1M-1,mlm,John,mother,732,3849,0.6887028164604289,0.41010231577309325,0.3571272356532898,0.5448168355416991
roberta-med-small-1M-1,mlm,Liz,child,331,1459,0.7827704041541287,0.3712436552146315,0.29127024907347904,0.5942426319396847
roberta-med-small-1M-1,mlm,Liz,mother,611,3177,0.70673815776471,0.41511871474603257,0.35305679512183563,0.5706641485678313
roberta-med-small-1M-1,mlm,Nicole,child,261,770,0.7891760011057459,0.26541320467621693,0.21132758943078864,0.6974025974025974
roberta-med-small-1M-1,mlm,Nicole,mother,804,4353,0.7105251468866366,0.3995068551157319,0.35199135810643295,0.5614518722719963
roberta-med-small-1M-1,mlm,Ruth,child,223,806,0.7489745046344187,0.2662888842111071,0.27878148099204775,0.5682382133995038
roberta-med-small-1M-1,mlm,Ruth,mother,692,4656,0.6948820487400273,0.4583881649551892,0.4289432555364976,0.5551975945017182
roberta-med-small-1M-1,mlm,Warren,child,433,2683,0.705757877810037,0.4115608160288524,0.41859378283301657,0.5792023853894894
roberta-med-small-1M-1,mlm,Warren,mother,838,6159,0.6667969469385964,0.4241338867423587,0.46169403852449137,0.5262217892515019
